player,team,position,age,club,games,minutes,goals,assists,cards_yellow,cards_red,shots,shots_on_target,goals_per_shot,goals_per_shot_on_target,minutes_per_game,fouls,fouled,offsides,crosses,interceptions,tackles_won,goals_per_90,assist_per_90,cards_per_fouls_per_90,bad_discipline,age_binned
Mbekezeli Mbokazi,South Africa,DF,20,Chicago Fire,4,360.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,90.0,3.0,5.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,16-20
Nkosinathi Sibisi,South Africa,DF,30,Orlando Pirates,1,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,90.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,26-30
Oswin Appollis,South Africa,MF,24,Orlando Pirates,4,255.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,64.0,1.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,21-25
Relebohile Mofokeng,South Africa,MF,21,Orlando Pirates,3,169.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,56.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,21-25
Ronwen Williams,South Africa,GK,34,Sundowns,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31-35
Sphephelo Sithole,South Africa,MF,27,Tondela,3,229.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,76.0,5.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.3930131004366812,1.1790393013100435,26-30
Teboho Mokoena,South Africa,MF,29,Sundowns,3,270.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,0.5,90.0,3.0,6.0,0.0,5.0,5.0,3.0,0.33333333333333337,0.0,0.6666666666666667,0.6666666666666667,26-30
Thalente Mbatha,South Africa,MF,26,Orlando Pirates,4,260.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,65.0,4.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.34615384615384615,0.34615384615384615,26-30
Thapelo Maseko,South Africa,MF,22,Unattached,3,242.0,1.0,0.0,0.0,0.0,8.0,1.0,0.13,1.0,81.0,4.0,10.0,0.0,2.0,2.0,1.0,0.371900826446281,0.0,0.0,0.0,21-25
Themba Zwane,South Africa,FW,36,Sundowns,1,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9130434782608696,11.739130434782608,36-40
Tshepang Moremi,South Africa,MF,25,Orlando Pirates,2,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,17.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.6470588235294117,0.0,0.0,21-25
Aymeric Laporte,Spain,DF,32,Athletic Club,8,727.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,91.0,5.0,4.0,0.0,1.0,14.0,3.0,0.0,0.12379642365887208,0.12379642365887208,0.12379642365887208,31-35
Borja Iglesias,Spain,FW,33,Celta Vigo,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Dani Olmo,Spain,MF,28,Barcelona,8,491.0,0.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0,61.0,6.0,10.0,0.0,1.0,1.0,5.0,0.0,0.3665987780040733,0.0,0.0,26-30
Eric García,Spain,DF,25,Barcelona,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21-25
Fabián Ruiz Peña,Spain,MF,30,PSG,8,321.0,1.0,0.0,0.0,0.0,8.0,2.0,0.13,0.5,40.0,1.0,3.0,0.0,9.0,4.0,3.0,0.2803738317757009,0.0,0.0,0.0,26-30
Ferran Torres,Spain,FW,26,Barcelona,8,288.0,1.0,1.0,1.0,0.0,14.0,4.0,0.07,0.25,36.0,6.0,4.0,3.0,4.0,0.0,0.0,0.3125,0.3125,0.3125,0.3125,26-30
Gavi,Spain,FW,21,Barcelona,2,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,38.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,21-25
Lamine Yamal,Spain,MF,18,Barcelona,8,614.0,1.0,0.0,0.0,0.0,27.0,12.0,0.04,0.08333333333333333,77.0,14.0,9.0,7.0,34.0,2.0,9.0,0.1465798045602606,0.0,0.0,0.0,16-20
Marc Cucurella,Spain,DF,27,Chelsea,8,750.0,0.0,2.0,1.0,0.0,5.0,3.0,0.0,0.0,94.0,8.0,5.0,4.0,13.0,7.0,4.0,0.0,0.24,0.12,0.12,26-30
Marc Pubill,Spain,DF,22,Atlético Madrid,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Marcos Llorente,Spain,DF,31,Atlético Madrid,3,187.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,62.0,2.0,1.0,0.0,4.0,1.0,6.0,0.0,0.48128342245989303,0.0,0.0,31-35
Martín Zubimendi,Spain,MF,27,Arsenal,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26-30
Mikel Merino,Spain,MF,29,Arsenal,8,199.0,2.0,0.0,0.0,0.0,5.0,3.0,0.4,0.6666666666666666,25.0,6.0,8.0,0.0,1.0,3.0,2.0,0.9045226130653267,0.0,0.0,0.0,26-30
Mikel Oyarzabal,Spain,FW,29,Real Sociedad,8,601.0,5.0,1.0,0.0,0.0,23.0,12.0,0.17,0.4166666666666667,75.0,4.0,5.0,1.0,3.0,1.0,5.0,0.7487520798668885,0.1497504159733777,0.0,0.0,26-30
Nico Williams,Spain,MF,23,Athletic Club,6,113.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,19.0,2.0,1.0,1.0,9.0,1.0,1.0,0.0,0.7964601769911505,0.0,0.0,21-25
Pau Cubarsí,Spain,DF,19,Barcelona,8,750.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,94.0,4.0,5.0,0.0,1.0,4.0,4.0,0.0,0.0,0.12,0.12,16-20
Pedri,Spain,MF,23,Barcelona,8,499.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,62.0,4.0,5.0,1.0,13.0,10.0,8.0,0.0,0.0,0.18036072144288576,0.18036072144288576,21-25
Pedro Porro,Spain,DF,26,Tottenham,6,563.0,2.0,0.0,0.0,0.0,7.0,3.0,0.29,0.6666666666666666,94.0,10.0,9.0,0.0,24.0,8.0,11.0,0.3197158081705151,0.0,0.0,0.0,26-30
Rodri,Spain,MF,29,Manchester City,8,724.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,91.0,11.0,9.0,1.0,4.0,3.0,20.0,0.0,0.0,0.0,0.0,26-30
Unai Simón,Spain,GK,29,Athletic Club,8,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,94.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Yéremy Pino,Spain,FW,23,Crystal Palace,2,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Álex Baena,Spain,MF,24,Atlético Madrid,7,481.0,1.0,1.0,1.0,0.0,12.0,5.0,0.08,0.2,69.0,13.0,7.0,2.0,41.0,2.0,5.0,0.18711018711018712,0.18711018711018712,0.18711018711018712,0.18711018711018712,21-25
Alexander Bernhardsson,Sweden,MF,27,Holstein Kiel,3,217.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,72.0,2.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,26-30
Alexander Isak,Sweden,FW,26,Liverpool,4,357.0,1.0,3.0,0.0,0.0,8.0,6.0,0.13,0.16666666666666666,89.0,4.0,1.0,5.0,3.0,0.0,2.0,0.25210084033613445,0.7563025210084033,0.0,0.0,26-30
Anthony Elanga,Sweden,MF,24,Newcastle,4,217.0,2.0,0.0,0.0,0.0,3.0,3.0,0.67,0.6666666666666666,54.0,0.0,7.0,1.0,12.0,2.0,0.0,0.8294930875576036,0.0,0.0,0.0,21-25
Benjamin Nygren,Sweden,MF,24,Celtic,4,130.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,33.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Besfort Zeneli,Sweden,MF,23,Union SG,2,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21-25
Carl Starfelt,Sweden,DF,31,Celta Vigo,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Daniel Svensson,Sweden,DF,24,Dortmund,3,98.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,33.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,21-25
Elliot Stroud,Sweden,MF,23,Mjällby,4,166.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,42.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,21-25
Gabriel Gudmundsson,Sweden,MF,27,Leeds United,4,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,83.0,5.0,7.0,0.0,4.0,5.0,3.0,0.0,0.0,0.2727272727272727,0.2727272727272727,26-30
Gustaf Lagerbielke,Sweden,DF,26,Braga,4,360.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,90.0,1.0,3.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,26-30
Gustaf Nilsson,Sweden,FW,29,Club Brugge,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Isak Hien,Sweden,DF,27,Atalanta,3,216.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,72.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.41666666666666663,0.41666666666666663,26-30
Jacob Widell Zetterström,Sweden,GK,27,Derby County,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Jesper Karlström,Sweden,MF,30,Udinese,2,138.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,69.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,26-30
Ken Sema,Sweden,FW,32,Unattached,1,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31-35
Kristoffer Nordfeldt,Sweden,GK,36,AIK Stockholm,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36-40
Lucas Bergvall,Sweden,MF,20,Tottenham,4,181.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,45.0,7.0,4.0,0.0,3.0,2.0,2.0,0.0,0.49723756906077343,0.49723756906077343,0.49723756906077343,16-20
Mattias Svanberg,Sweden,MF,27,Wolfsburg,2,16.0,1.0,0.0,0.0,0.0,3.0,2.0,0.33,0.5,8.0,0.0,1.0,0.0,0.0,1.0,1.0,5.625,0.0,0.0,0.0,26-30
Taha Ali,Sweden,FW,27,Malmö,2,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Victor Lindelöf,Sweden,DF,31,Aston Villa,4,356.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,89.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,31-35
Viktor Gyökeres,Sweden,FW,28,Arsenal,4,360.0,1.0,2.0,1.0,0.0,12.0,6.0,0.08,0.16666666666666666,90.0,4.0,7.0,1.0,1.0,0.0,1.0,0.25,0.5,0.25,0.25,26-30
Yasin Ayari,Sweden,MF,22,Brighton,4,339.0,2.0,0.0,1.0,0.0,7.0,3.0,0.29,0.6666666666666666,85.0,4.0,8.0,0.0,19.0,3.0,4.0,0.5309734513274336,0.0,0.2654867256637168,0.2654867256637168,21-25
Ardon Jashari,Switzerland,MF,23,Milan,3,72.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Breel Embolo,Switzerland,FW,29,Rennes,6,501.0,2.0,2.0,2.0,1.0,10.0,5.0,0.1,0.4,84.0,9.0,11.0,4.0,1.0,2.0,0.0,0.35928143712574845,0.35928143712574845,0.5389221556886228,0.8982035928143712,26-30
Cedric Itten,Switzerland,FW,29,Düsseldorf,3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Christian Fassnacht,Switzerland,FW,32,Young Boys,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31-35
Dan Ndoye,Switzerland,MF,25,Nottingham,6,406.0,2.0,0.0,0.0,0.0,16.0,8.0,0.13,0.25,68.0,5.0,16.0,4.0,11.0,4.0,5.0,0.4433497536945813,0.0,0.0,0.0,21-25
Denis Zakaria,Switzerland,DF,29,Monaco,4,357.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,89.0,4.0,0.0,1.0,13.0,9.0,5.0,0.0,0.0,0.5042016806722689,0.5042016806722689,26-30
Djibril Sow,Switzerland,MF,29,Sevilla,4,253.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,63.0,5.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,26-30
Eray Cömert,Switzerland,DF,28,Valencia,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Fabian Rieder,Switzerland,MF,24,Augsburg,5,302.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,60.0,3.0,6.0,0.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,21-25
Granit Xhaka,Switzerland,MF,33,Sunderland,6,600.0,1.0,0.0,2.0,0.0,9.0,2.0,0.0,0.5,100.0,4.0,12.0,0.0,4.0,4.0,4.0,0.15000000000000002,0.0,0.30000000000000004,0.30000000000000004,31-35
Gregor Kobel,Switzerland,GK,28,Dortmund,6,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Johan Manzambi,Switzerland,MF,20,Freiburg,4,199.0,3.0,2.0,0.0,0.0,6.0,3.0,0.5,1.0,50.0,3.0,3.0,1.0,3.0,0.0,0.0,1.3567839195979898,0.9045226130653267,0.0,0.0,16-20
Luca Jaquez,Switzerland,DF,23,Stuttgart,2,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21-25
Manuel Akanji,Switzerland,DF,30,Inter,6,600.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,4.0,4.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,26-30
Michel Aebischer,Switzerland,MF,29,Pisa,4,156.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,39.0,3.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
Miro Muheim,Switzerland,DF,28,Hamburger SV,3,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,29.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0344827586206897,1.0344827586206897,26-30
Nico Elvedi,Switzerland,DF,29,Gladbach,6,600.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,100.0,5.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.15000000000000002,0.15000000000000002,26-30
Noah Okafor,Switzerland,FW,26,Leeds United,1,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
Remo Freuler,Switzerland,MF,34,Bologna,6,592.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,99.0,8.0,3.0,1.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,31-35
Ricardo Rodríguez,Switzerland,DF,33,Real Betis,6,517.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,86.0,11.0,2.0,0.0,19.0,4.0,7.0,0.0,0.17408123791102514,0.0,0.0,31-35
Ruben Vargas,Switzerland,MF,27,Sevilla,6,284.0,2.0,1.0,0.0,0.0,6.0,4.0,0.33,0.5,47.0,6.0,6.0,2.0,23.0,2.0,2.0,0.6338028169014085,0.31690140845070425,0.0,0.0,26-30
Silvan Widmer,Switzerland,DF,33,Mainz 05,5,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,2.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,31-35
Zeki Amdouni,Switzerland,FW,25,Burnley,4,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,18.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21-25
Ali Abdi,Tunisia,DF,32,Nice,3,269.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,90.0,4.0,1.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,31-35
Anis Ben Slimane,Tunisia,MF,25,Norwich City,3,240.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,21-25
Aymen Dahmen,Tunisia,GK,29,Unattached,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Dylan Bronn,Tunisia,DF,30,Servette FC,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26-30
Elias Achouri,Tunisia,FW,27,FC Copenhagen,3,43.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26-30
Elias Saad,Tunisia,MF,26,Hannover 96,2,116.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,58.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
Ellyes Skhiri,Tunisia,MF,31,Frankfurt,3,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,83.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,31-35
Firas Chaouat,Tunisia,FW,30,Unattached,3,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Hadj Mahmoud,Tunisia,MF,26,Lugano,2,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26-30
Hannibal Mejbri,Tunisia,MF,23,Burnley,3,270.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,90.0,4.0,15.0,0.0,10.0,1.0,4.0,0.0,0.6666666666666667,0.0,0.0,21-25
Hazem Mastouri,Tunisia,FW,28,D. Makhachkala,1,89.0,1.0,0.0,0.0,0.0,3.0,2.0,0.33,0.5,89.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0112359550561798,0.0,0.0,0.0,26-30
Ismaël Gharbi,Tunisia,MF,22,Augsburg,3,127.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,42.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21-25
Mohamed Amine Ben Hamida,Tunisia,DF,30,Unattached,3,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67.0,3.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,26-30
Montassar Talbi,Tunisia,DF,28,Lorient,3,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,90.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,26-30
Mortadha Ben Ouanes,Tunisia,DF,31,Kasımpaşa,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Mouhib Chamakh,Tunisia,GK,24,Unattached,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Omar Rekik,Tunisia,DF,24,Unattached,2,180.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,0.0,1.0,1.0,1.0,3.0,2.0,0.5,0.0,0.0,0.0,21-25
Rani Khedira,Tunisia,MF,32,Union Berlin,3,149.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,50.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.6040268456375839,0.6040268456375839,31-35
Sebastian Tounekti,Tunisia,FW,23,Celtic,3,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Yan Valery,Tunisia,DF,27,Young Boys,3,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,4.0,0.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,26-30
Abdülkerim Bardakcı,Türkiye,DF,31,Galatasaray,3,265.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,88.0,1.0,3.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,31-35
Arda Güler,Türkiye,MF,21,Real Madrid,3,270.0,1.0,0.0,0.0,0.0,12.0,4.0,0.08,0.25,90.0,3.0,10.0,2.0,14.0,2.0,3.0,0.33333333333333337,0.0,0.0,0.0,21-25
Barış Alper Yılmaz,Türkiye,MF,26,Galatasaray,3,179.0,1.0,1.0,0.0,0.0,2.0,1.0,0.5,1.0,60.0,4.0,1.0,2.0,15.0,0.0,0.0,0.5027932960893855,0.5027932960893855,0.0,0.0,26-30
Can Uzun,Türkiye,MF,20,Frankfurt,2,38.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3684210526315788,0.0,0.0,16-20
Deniz Gül,Türkiye,FW,21,Porto,2,37.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Eren Elmalı,Türkiye,DF,25,Galatasaray,2,111.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,56.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.8108108108108109,0.8108108108108109,21-25
Ferdi Kadioglu,Türkiye,DF,26,Brighton,2,159.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,80.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,26-30
Hakan Çalhanoğlu,Türkiye,MF,32,Inter,2,180.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,90.0,2.0,1.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,31-35
Kaan Ayhan,Türkiye,DF,31,Galatasaray,1,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,31-35
Kenan Yıldız,Türkiye,MF,21,Juventus,3,218.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,73.0,2.0,4.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,21-25
Kerem Aktürkoğlu,Türkiye,FW,27,Fenerbahçe,2,129.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,65.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
Merih Demiral,Türkiye,DF,28,Al-Ahli,2,180.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,90.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,26-30
Mert Müldür,Türkiye,DF,27,Fenerbahçe,3,101.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,34.0,1.0,2.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,26-30
Orkun Kökçü,Türkiye,MF,25,Beşiktaş,3,153.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,51.0,2.0,4.0,0.0,6.0,0.0,1.0,0.0,0.5882352941176471,0.0,0.0,21-25
Ozan Kabak,Türkiye,DF,26,Hoffenheim,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,26-30
Oğuz Aydın,Türkiye,DF,25,Fenerbahçe,1,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,89.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,21-25
Salih Özcan,Türkiye,MF,28,Dortmund,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,2.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,26-30
Uğurcan Çakır,Türkiye,GK,30,Galatasaray,3,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Yunus Akgün,Türkiye,MF,25,Galatasaray,2,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,44.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0227272727272727,1.0227272727272727,21-25
Zeki Çelik,Türkiye,DF,29,Roma,2,163.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,82.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,26-30
Çağlar Söyüncü,Türkiye,DF,30,Fenerbahçe,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
İrfan Can Kahveci,Türkiye,MF,30,Kasımpaşa,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
İsmail Yüksek,Türkiye,MF,27,Fenerbahçe,2,139.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,70.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,26-30
